"","plot","species","abd","canopy","depth","density","creek","size"
"381",14,"Gobidae",0,91.68,60,82.71428571,93.9,NA
"382",14,"Apogon hyalosoma",0,91.68,60,82.71428571,93.9,NA
"383",14,"Eleotris fusca",0,91.68,60,82.71428571,93.9,NA
"384",14,"Zenarchopterus dispar",0,91.68,60,82.71428571,93.9,NA
"385",14,"Acentrogobius caninus",2,91.68,60,82.71428571,93.9,1
"386",14,"Glosogobius",0,91.68,60,82.71428571,93.9,NA
"387",14,"Horaichthyidae",0,91.68,60,82.71428571,93.9,NA
"388",14,"Siganus lineatus",0,91.68,60,82.71428571,93.9,NA
"389",14,"Acentrogobius sp",0,91.68,60,82.71428571,93.9,NA
"390",14,"Arothron hispidus",0,91.68,60,82.71428571,93.9,NA
"391",14,"Siganus vermiculatus",0,91.68,60,82.71428571,93.9,NA
"392",14,"Bostrychus sinensis",0,91.68,60,82.71428571,93.9,NA
"393",14,"Toxotes jaculatrix",0,91.68,60,82.71428571,93.9,NA
"394",14,"Strongylura leiura",0,91.68,60,82.71428571,93.9,NA
"395",14,"Liza macrolepsis",0,91.68,60,82.71428571,93.9,NA
"396",14,"Scatophagus argus",0,91.68,60,82.71428571,93.9,NA
"397",14,"Gerres limbatus",0,91.68,60,82.71428571,93.9,NA
"398",14,"Orange fish",0,91.68,60,82.71428571,93.9,NA
"399",14,"Apogonidae 3",0,91.68,60,82.71428571,93.9,NA
"400",14,"Lutjanus argentimaculatus",0,91.68,60,82.71428571,93.9,NA
"401",14,"Caranx sexfasciatus",0,91.68,60,82.71428571,93.9,NA
"402",14,"Sphaeramia orbicularis",0,91.68,60,82.71428571,93.9,NA
"403",14,"Chanos chanos",0,91.68,60,82.71428571,93.9,NA
"404",14,"Plectorhinchus gibbosus",0,91.68,60,82.71428571,93.9,NA
"405",14,"Lutjanus fulviflamma",0,91.68,60,82.71428571,93.9,NA
"406",14,"Tetradontidae",0,91.68,60,82.71428571,93.9,NA
"407",15,"Butis butis",3,75.56,50,55.28571429,80.74,3.433
"408",15,"Halicampus grayii",0,75.56,50,55.28571429,80.74,NA
"409",15,"Apogon amboinensis",0,75.56,50,55.28571429,80.74,NA
"410",15,"Gobidae",0,75.56,50,55.28571429,80.74,NA
"411",15,"Apogon hyalosoma",0,75.56,50,55.28571429,80.74,NA
"412",15,"Eleotris fusca",0,75.56,50,55.28571429,80.74,NA
"413",15,"Zenarchopterus dispar",0,75.56,50,55.28571429,80.74,NA
"414",15,"Acentrogobius caninus",0,75.56,50,55.28571429,80.74,NA
"415",15,"Glosogobius",1,75.56,50,55.28571429,80.74,4.6
"416",15,"Horaichthyidae",0,75.56,50,55.28571429,80.74,NA
"417",15,"Siganus lineatus",0,75.56,50,55.28571429,80.74,NA
"418",15,"Acentrogobius sp",2,75.56,50,55.28571429,80.74,2.5
"419",15,"Arothron hispidus",0,75.56,50,55.28571429,80.74,NA
"420",15,"Siganus vermiculatus",0,75.56,50,55.28571429,80.74,NA
"421",15,"Bostrychus sinensis",0,75.56,50,55.28571429,80.74,NA
"422",15,"Toxotes jaculatrix",0,75.56,50,55.28571429,80.74,NA
"423",15,"Strongylura leiura",0,75.56,50,55.28571429,80.74,NA
"424",15,"Liza macrolepsis",0,75.56,50,55.28571429,80.74,NA
"425",15,"Scatophagus argus",0,75.56,50,55.28571429,80.74,NA
"426",15,"Gerres limbatus",0,75.56,50,55.28571429,80.74,NA
"427",15,"Orange fish",0,75.56,50,55.28571429,80.74,NA
"428",15,"Apogonidae 3",0,75.56,50,55.28571429,80.74,NA
"429",15,"Lutjanus argentimaculatus",0,75.56,50,55.28571429,80.74,NA
"430",15,"Caranx sexfasciatus",0,75.56,50,55.28571429,80.74,NA
"431",15,"Sphaeramia orbicularis",0,75.56,50,55.28571429,80.74,NA
"432",15,"Chanos chanos",0,75.56,50,55.28571429,80.74,NA
"433",15,"Plectorhinchus gibbosus",0,75.56,50,55.28571429,80.74,NA
"434",15,"Lutjanus fulviflamma",0,75.56,50,55.28571429,80.74,NA
"435",15,"Tetradontidae",0,75.56,50,55.28571429,80.74,NA
"436",16,"Butis butis",0,95.32,20.6,15.14285714,35.65,NA
"437",16,"Halicampus grayii",0,95.32,20.6,15.14285714,35.65,NA
"438",16,"Apogon amboinensis",0,95.32,20.6,15.14285714,35.65,NA
"439",16,"Gobidae",0,95.32,20.6,15.14285714,35.65,NA
"440",16,"Apogon hyalosoma",0,95.32,20.6,15.14285714,35.65,NA
"441",16,"Eleotris fusca",0,95.32,20.6,15.14285714,35.65,NA
"442",16,"Zenarchopterus dispar",0,95.32,20.6,15.14285714,35.65,NA
"443",16,"Acentrogobius caninus",0,95.32,20.6,15.14285714,35.65,NA
"444",16,"Glosogobius",0,95.32,20.6,15.14285714,35.65,NA
"445",16,"Horaichthyidae",0,95.32,20.6,15.14285714,35.65,NA
"446",16,"Siganus lineatus",0,95.32,20.6,15.14285714,35.65,NA
"447",16,"Acentrogobius sp",3,95.32,20.6,15.14285714,35.65,1
"448",16,"Arothron hispidus",1,95.32,20.6,15.14285714,35.65,15
"449",16,"Siganus vermiculatus",0,95.32,20.6,15.14285714,35.65,NA
"450",16,"Bostrychus sinensis",0,95.32,20.6,15.14285714,35.65,NA
"451",16,"Toxotes jaculatrix",0,95.32,20.6,15.14285714,35.65,NA
"452",16,"Strongylura leiura",0,95.32,20.6,15.14285714,35.65,NA
"453",16,"Liza macrolepsis",0,95.32,20.6,15.14285714,35.65,NA
"454",16,"Scatophagus argus",0,95.32,20.6,15.14285714,35.65,NA
"455",16,"Gerres limbatus",0,95.32,20.6,15.14285714,35.65,NA
"456",16,"Orange fish",0,95.32,20.6,15.14285714,35.65,NA
"457",16,"Apogonidae 3",0,95.32,20.6,15.14285714,35.65,NA
"458",16,"Lutjanus argentimaculatus",0,95.32,20.6,15.14285714,35.65,NA
"459",16,"Caranx sexfasciatus",0,95.32,20.6,15.14285714,35.65,NA
"460",16,"Sphaeramia orbicularis",0,95.32,20.6,15.14285714,35.65,NA
"461",16,"Chanos chanos",0,95.32,20.6,15.14285714,35.65,NA
"462",16,"Plectorhinchus gibbosus",0,95.32,20.6,15.14285714,35.65,NA
"463",16,"Lutjanus fulviflamma",0,95.32,20.6,15.14285714,35.65,NA
"464",16,"Tetradontidae",0,95.32,20.6,15.14285714,35.65,NA
"465",17,"Butis butis",0,95.84,50.6,20.14285714,15.74,NA
"466",17,"Halicampus grayii",0,95.84,50.6,20.14285714,15.74,NA
"467",17,"Apogon amboinensis",0,95.84,50.6,20.14285714,15.74,NA
"468",17,"Gobidae",0,95.84,50.6,20.14285714,15.74,NA
"469",17,"Apogon hyalosoma",0,95.84,50.6,20.14285714,15.74,NA
"470",17,"Eleotris fusca",0,95.84,50.6,20.14285714,15.74,NA
"471",17,"Zenarchopterus dispar",0,95.84,50.6,20.14285714,15.74,NA
"472",17,"Acentrogobius caninus",0,95.84,50.6,20.14285714,15.74,NA
"473",17,"Glosogobius",0,95.84,50.6,20.14285714,15.74,NA
"474",17,"Horaichthyidae",0,95.84,50.6,20.14285714,15.74,NA
"475",17,"Siganus lineatus",0,95.84,50.6,20.14285714,15.74,NA
"476",17,"Acentrogobius sp",0,95.84,50.6,20.14285714,15.74,NA
"477",17,"Arothron hispidus",0,95.84,50.6,20.14285714,15.74,NA
"478",17,"Siganus vermiculatus",0,95.84,50.6,20.14285714,15.74,NA
"479",17,"Bostrychus sinensis",0,95.84,50.6,20.14285714,15.74,NA
"480",17,"Toxotes jaculatrix",0,95.84,50.6,20.14285714,15.74,NA
"481",17,"Strongylura leiura",0,95.84,50.6,20.14285714,15.74,NA
"482",17,"Liza macrolepsis",0,95.84,50.6,20.14285714,15.74,NA
"483",17,"Scatophagus argus",0,95.84,50.6,20.14285714,15.74,NA
"484",17,"Gerres limbatus",0,95.84,50.6,20.14285714,15.74,NA
"485",17,"Orange fish",0,95.84,50.6,20.14285714,15.74,NA
"486",17,"Apogonidae 3",0,95.84,50.6,20.14285714,15.74,NA
"487",17,"Lutjanus argentimaculatus",0,95.84,50.6,20.14285714,15.74,NA
"488",17,"Caranx sexfasciatus",0,95.84,50.6,20.14285714,15.74,NA
"489",17,"Sphaeramia orbicularis",0,95.84,50.6,20.14285714,15.74,NA
"490",17,"Chanos chanos",0,95.84,50.6,20.14285714,15.74,NA
"491",17,"Plectorhinchus gibbosus",0,95.84,50.6,20.14285714,15.74,NA
"492",17,"Lutjanus fulviflamma",0,95.84,50.6,20.14285714,15.74,NA
"493",17,"Tetradontidae",0,95.84,50.6,20.14285714,15.74,NA
"494",18,"Butis butis",0,93.24,80.4,28.42857143,5.77,NA
"495",18,"Halicampus grayii",0,93.24,80.4,28.42857143,5.77,NA
"496",18,"Apogon amboinensis",0,93.24,80.4,28.42857143,5.77,NA
"497",18,"Gobidae",0,93.24,80.4,28.42857143,5.77,NA
"498",18,"Apogon hyalosoma",0,93.24,80.4,28.42857143,5.77,NA
"499",18,"Eleotris fusca",0,93.24,80.4,28.42857143,5.77,NA
"500",18,"Zenarchopterus dispar",0,93.24,80.4,28.42857143,5.77,NA
"501",18,"Acentrogobius caninus",0,93.24,80.4,28.42857143,5.77,NA
"502",18,"Glosogobius",0,93.24,80.4,28.42857143,5.77,NA
"503",18,"Horaichthyidae",0,93.24,80.4,28.42857143,5.77,NA
"504",18,"Siganus lineatus",0,93.24,80.4,28.42857143,5.77,NA
"505",18,"Acentrogobius sp",0,93.24,80.4,28.42857143,5.77,NA
"506",18,"Arothron hispidus",0,93.24,80.4,28.42857143,5.77,NA
"507",18,"Siganus vermiculatus",0,93.24,80.4,28.42857143,5.77,NA
"508",18,"Bostrychus sinensis",0,93.24,80.4,28.42857143,5.77,NA
"509",18,"Toxotes jaculatrix",0,93.24,80.4,28.42857143,5.77,NA
"510",18,"Strongylura leiura",0,93.24,80.4,28.42857143,5.77,NA
"511",18,"Liza macrolepsis",0,93.24,80.4,28.42857143,5.77,NA
"512",18,"Scatophagus argus",0,93.24,80.4,28.42857143,5.77,NA
"513",18,"Gerres limbatus",0,93.24,80.4,28.42857143,5.77,NA
"514",18,"Orange fish",0,93.24,80.4,28.42857143,5.77,NA
"515",18,"Apogonidae 3",0,93.24,80.4,28.42857143,5.77,NA
"516",18,"Lutjanus argentimaculatus",0,93.24,80.4,28.42857143,5.77,NA
"517",18,"Caranx sexfasciatus",0,93.24,80.4,28.42857143,5.77,NA
"518",18,"Sphaeramia orbicularis",0,93.24,80.4,28.42857143,5.77,NA
"519",18,"Chanos chanos",0,93.24,80.4,28.42857143,5.77,NA
"520",18,"Plectorhinchus gibbosus",0,93.24,80.4,28.42857143,5.77,NA
"521",18,"Lutjanus fulviflamma",0,93.24,80.4,28.42857143,5.77,NA
"522",18,"Tetradontidae",0,93.24,80.4,28.42857143,5.77,NA
"523",19,"Butis butis",0,79.2,70,30,5.19,NA
"524",19,"Halicampus grayii",0,79.2,70,30,5.19,NA
"525",19,"Apogon amboinensis",0,79.2,70,30,5.19,NA
"526",19,"Gobidae",0,79.2,70,30,5.19,NA
"527",19,"Apogon hyalosoma",0,79.2,70,30,5.19,NA
"528",19,"Eleotris fusca",1,79.2,70,30,5.19,20
"529",19,"Zenarchopterus dispar",0,79.2,70,30,5.19,NA
"530",19,"Acentrogobius caninus",0,79.2,70,30,5.19,NA
"531",19,"Glosogobius",0,79.2,70,30,5.19,NA
"532",19,"Horaichthyidae",0,79.2,70,30,5.19,NA
"533",19,"Siganus lineatus",0,79.2,70,30,5.19,NA
"534",19,"Acentrogobius sp",0,79.2,70,30,5.19,NA
"535",19,"Arothron hispidus",0,79.2,70,30,5.19,NA
"536",19,"Siganus vermiculatus",3,79.2,70,30,5.19,21.447
"537",19,"Bostrychus sinensis",0,79.2,70,30,5.19,NA
"538",19,"Toxotes jaculatrix",0,79.2,70,30,5.19,NA
"539",19,"Strongylura leiura",0,79.2,70,30,5.19,NA
"540",19,"Liza macrolepsis",0,79.2,70,30,5.19,NA
"541",19,"Scatophagus argus",0,79.2,70,30,5.19,NA
"542",19,"Gerres limbatus",0,79.2,70,30,5.19,NA
"543",19,"Orange fish",0,79.2,70,30,5.19,NA
"544",19,"Apogonidae 3",0,79.2,70,30,5.19,NA
"545",19,"Lutjanus argentimaculatus",0,79.2,70,30,5.19,NA
"546",19,"Caranx sexfasciatus",0,79.2,70,30,5.19,NA
"547",19,"Sphaeramia orbicularis",0,79.2,70,30,5.19,NA
"548",19,"Chanos chanos",0,79.2,70,30,5.19,NA
"549",19,"Plectorhinchus gibbosus",0,79.2,70,30,5.19,NA
"550",19,"Lutjanus fulviflamma",0,79.2,70,30,5.19,NA
"551",19,"Tetradontidae",0,79.2,70,30,5.19,NA
"552",20,"Butis butis",0,71.14,50.2,27.14285714,36.33,NA
"553",20,"Halicampus grayii",0,71.14,50.2,27.14285714,36.33,NA
"554",20,"Apogon amboinensis",0,71.14,50.2,27.14285714,36.33,NA
"555",20,"Gobidae",0,71.14,50.2,27.14285714,36.33,NA
"556",20,"Apogon hyalosoma",0,71.14,50.2,27.14285714,36.33,NA
"557",20,"Eleotris fusca",1,71.14,50.2,27.14285714,36.33,18
"558",20,"Zenarchopterus dispar",1,71.14,50.2,27.14285714,36.33,14.29
"559",20,"Acentrogobius caninus",0,71.14,50.2,27.14285714,36.33,NA
"560",20,"Glosogobius",0,71.14,50.2,27.14285714,36.33,NA
"561",20,"Horaichthyidae",0,71.14,50.2,27.14285714,36.33,NA
"562",20,"Siganus lineatus",0,71.14,50.2,27.14285714,36.33,NA
"563",20,"Acentrogobius sp",0,71.14,50.2,27.14285714,36.33,NA
"564",20,"Arothron hispidus",0,71.14,50.2,27.14285714,36.33,NA
"565",20,"Siganus vermiculatus",0,71.14,50.2,27.14285714,36.33,NA
"566",20,"Bostrychus sinensis",0,71.14,50.2,27.14285714,36.33,NA
"567",20,"Toxotes jaculatrix",0,71.14,50.2,27.14285714,36.33,NA
"568",20,"Strongylura leiura",0,71.14,50.2,27.14285714,36.33,NA
"569",20,"Liza macrolepsis",0,71.14,50.2,27.14285714,36.33,NA
"570",20,"Scatophagus argus",0,71.14,50.2,27.14285714,36.33,NA
"571",20,"Gerres limbatus",0,71.14,50.2,27.14285714,36.33,NA
"572",20,"Orange fish",0,71.14,50.2,27.14285714,36.33,NA
"573",20,"Apogonidae 3",0,71.14,50.2,27.14285714,36.33,NA
"574",20,"Lutjanus argentimaculatus",0,71.14,50.2,27.14285714,36.33,NA
"575",20,"Caranx sexfasciatus",0,71.14,50.2,27.14285714,36.33,NA
"576",20,"Sphaeramia orbicularis",0,71.14,50.2,27.14285714,36.33,NA
"577",20,"Chanos chanos",0,71.14,50.2,27.14285714,36.33,NA
"578",20,"Plectorhinchus gibbosus",0,71.14,50.2,27.14285714,36.33,NA
"579",20,"Lutjanus fulviflamma",0,71.14,50.2,27.14285714,36.33,NA
"580",20,"Tetradontidae",0,71.14,50.2,27.14285714,36.33,NA
"581",21,"Butis butis",0,63.6,25,13.71428571,92.39,NA
"582",21,"Halicampus grayii",0,63.6,25,13.71428571,92.39,NA
"583",21,"Apogon amboinensis",0,63.6,25,13.71428571,92.39,NA
"584",21,"Gobidae",0,63.6,25,13.71428571,92.39,NA
"585",21,"Apogon hyalosoma",0,63.6,25,13.71428571,92.39,NA
"586",21,"Eleotris fusca",1,63.6,25,13.71428571,92.39,5
"587",21,"Zenarchopterus dispar",0,63.6,25,13.71428571,92.39,NA
"588",21,"Acentrogobius caninus",0,63.6,25,13.71428571,92.39,NA
"589",21,"Glosogobius",0,63.6,25,13.71428571,92.39,NA
"590",21,"Horaichthyidae",0,63.6,25,13.71428571,92.39,NA
"591",21,"Siganus lineatus",0,63.6,25,13.71428571,92.39,NA
"592",21,"Acentrogobius sp",1,63.6,25,13.71428571,92.39,4
"593",21,"Arothron hispidus",0,63.6,25,13.71428571,92.39,NA
"594",21,"Siganus vermiculatus",0,63.6,25,13.71428571,92.39,NA
"595",21,"Bostrychus sinensis",1,63.6,25,13.71428571,92.39,7.99
"596",21,"Toxotes jaculatrix",0,63.6,25,13.71428571,92.39,NA
"597",21,"Strongylura leiura",0,63.6,25,13.71428571,92.39,NA
"598",21,"Liza macrolepsis",0,63.6,25,13.71428571,92.39,NA
"599",21,"Scatophagus argus",0,63.6,25,13.71428571,92.39,NA
"600",21,"Gerres limbatus",0,63.6,25,13.71428571,92.39,NA
"601",21,"Orange fish",0,63.6,25,13.71428571,92.39,NA
"602",21,"Apogonidae 3",0,63.6,25,13.71428571,92.39,NA
"603",21,"Lutjanus argentimaculatus",0,63.6,25,13.71428571,92.39,NA
"604",21,"Caranx sexfasciatus",0,63.6,25,13.71428571,92.39,NA
"605",21,"Sphaeramia orbicularis",0,63.6,25,13.71428571,92.39,NA
"606",21,"Chanos chanos",0,63.6,25,13.71428571,92.39,NA
"607",21,"Plectorhinchus gibbosus",0,63.6,25,13.71428571,92.39,NA
"608",21,"Lutjanus fulviflamma",0,63.6,25,13.71428571,92.39,NA
"609",21,"Tetradontidae",0,63.6,25,13.71428571,92.39,NA
"610",22,"Butis butis",0,96.88,30,18.85714286,69.59,NA
"611",22,"Halicampus grayii",0,96.88,30,18.85714286,69.59,NA
"612",22,"Apogon amboinensis",0,96.88,30,18.85714286,69.59,NA
"613",22,"Gobidae",0,96.88,30,18.85714286,69.59,NA
"614",22,"Apogon hyalosoma",0,96.88,30,18.85714286,69.59,NA
"615",22,"Eleotris fusca",0,96.88,30,18.85714286,69.59,NA
"616",22,"Zenarchopterus dispar",0,96.88,30,18.85714286,69.59,NA
"617",22,"Acentrogobius caninus",0,96.88,30,18.85714286,69.59,NA
"618",22,"Glosogobius",0,96.88,30,18.85714286,69.59,NA
"619",22,"Horaichthyidae",0,96.88,30,18.85714286,69.59,NA
"620",22,"Siganus lineatus",0,96.88,30,18.85714286,69.59,NA
"621",22,"Acentrogobius sp",3,96.88,30,18.85714286,69.59,3.167
"622",22,"Arothron hispidus",0,96.88,30,18.85714286,69.59,NA
"623",22,"Siganus vermiculatus",0,96.88,30,18.85714286,69.59,NA
"624",22,"Bostrychus sinensis",0,96.88,30,18.85714286,69.59,NA
"625",22,"Toxotes jaculatrix",0,96.88,30,18.85714286,69.59,NA
"626",22,"Strongylura leiura",0,96.88,30,18.85714286,69.59,NA
"627",22,"Liza macrolepsis",0,96.88,30,18.85714286,69.59,NA
"628",22,"Scatophagus argus",0,96.88,30,18.85714286,69.59,NA
"629",22,"Gerres limbatus",0,96.88,30,18.85714286,69.59,NA
"630",22,"Orange fish",0,96.88,30,18.85714286,69.59,NA
"631",22,"Apogonidae 3",0,96.88,30,18.85714286,69.59,NA
"632",22,"Lutjanus argentimaculatus",0,96.88,30,18.85714286,69.59,NA
"633",22,"Caranx sexfasciatus",0,96.88,30,18.85714286,69.59,NA
"634",22,"Sphaeramia orbicularis",0,96.88,30,18.85714286,69.59,NA
"635",22,"Chanos chanos",0,96.88,30,18.85714286,69.59,NA
"636",22,"Plectorhinchus gibbosus",0,96.88,30,18.85714286,69.59,NA
"637",22,"Lutjanus fulviflamma",0,96.88,30,18.85714286,69.59,NA
"638",22,"Tetradontidae",0,96.88,30,18.85714286,69.59,NA
"639",23,"Butis butis",1,95.06,60,20.71428571,45.76,4
"640",23,"Halicampus grayii",0,95.06,60,20.71428571,45.76,NA
"641",23,"Apogon amboinensis",0,95.06,60,20.71428571,45.76,NA
"642",23,"Gobidae",0,95.06,60,20.71428571,45.76,NA
"643",23,"Apogon hyalosoma",0,95.06,60,20.71428571,45.76,NA
"644",23,"Eleotris fusca",0,95.06,60,20.71428571,45.76,NA
"645",23,"Zenarchopterus dispar",0,95.06,60,20.71428571,45.76,NA
"646",23,"Acentrogobius caninus",0,95.06,60,20.71428571,45.76,NA
"647",23,"Glosogobius",2,95.06,60,20.71428571,45.76,3.5
"648",23,"Horaichthyidae",0,95.06,60,20.71428571,45.76,NA
"649",23,"Siganus lineatus",0,95.06,60,20.71428571,45.76,NA
"650",23,"Acentrogobius sp",0,95.06,60,20.71428571,45.76,NA
"651",23,"Arothron hispidus",0,95.06,60,20.71428571,45.76,NA
"652",23,"Siganus vermiculatus",0,95.06,60,20.71428571,45.76,NA
"653",23,"Bostrychus sinensis",0,95.06,60,20.71428571,45.76,NA
"654",23,"Toxotes jaculatrix",0,95.06,60,20.71428571,45.76,NA
"655",23,"Strongylura leiura",0,95.06,60,20.71428571,45.76,NA
"656",23,"Liza macrolepsis",0,95.06,60,20.71428571,45.76,NA
"657",23,"Scatophagus argus",0,95.06,60,20.71428571,45.76,NA
"658",23,"Gerres limbatus",0,95.06,60,20.71428571,45.76,NA
"659",23,"Orange fish",0,95.06,60,20.71428571,45.76,NA
"660",23,"Apogonidae 3",0,95.06,60,20.71428571,45.76,NA
"661",23,"Lutjanus argentimaculatus",0,95.06,60,20.71428571,45.76,NA
"662",23,"Caranx sexfasciatus",0,95.06,60,20.71428571,45.76,NA
"663",23,"Sphaeramia orbicularis",0,95.06,60,20.71428571,45.76,NA
"664",23,"Chanos chanos",0,95.06,60,20.71428571,45.76,NA
"665",23,"Plectorhinchus gibbosus",0,95.06,60,20.71428571,45.76,NA
"666",23,"Lutjanus fulviflamma",0,95.06,60,20.71428571,45.76,NA
"667",23,"Tetradontidae",0,95.06,60,20.71428571,45.76,NA
"668",24,"Butis butis",0,97.4,75,17.85714286,90.26,NA
"669",24,"Halicampus grayii",0,97.4,75,17.85714286,90.26,NA
"670",24,"Apogon amboinensis",0,97.4,75,17.85714286,90.26,NA
"671",24,"Gobidae",0,97.4,75,17.85714286,90.26,NA
"672",24,"Apogon hyalosoma",0,97.4,75,17.85714286,90.26,NA
"673",24,"Eleotris fusca",0,97.4,75,17.85714286,90.26,NA
"674",24,"Zenarchopterus dispar",0,97.4,75,17.85714286,90.26,NA
"675",24,"Acentrogobius caninus",0,97.4,75,17.85714286,90.26,NA
"676",24,"Glosogobius",0,97.4,75,17.85714286,90.26,NA
"677",24,"Horaichthyidae",15,97.4,75,17.85714286,90.26,1
"678",24,"Siganus lineatus",0,97.4,75,17.85714286,90.26,NA
"679",24,"Acentrogobius sp",3,97.4,75,17.85714286,90.26,1.333
"680",24,"Arothron hispidus",0,97.4,75,17.85714286,90.26,NA
"681",24,"Siganus vermiculatus",0,97.4,75,17.85714286,90.26,NA
"682",24,"Bostrychus sinensis",1,97.4,75,17.85714286,90.26,5
"683",24,"Toxotes jaculatrix",0,97.4,75,17.85714286,90.26,NA
"684",24,"Strongylura leiura",0,97.4,75,17.85714286,90.26,NA
"685",24,"Liza macrolepsis",0,97.4,75,17.85714286,90.26,NA
"686",24,"Scatophagus argus",0,97.4,75,17.85714286,90.26,NA
"687",24,"Gerres limbatus",0,97.4,75,17.85714286,90.26,NA
"688",24,"Orange fish",0,97.4,75,17.85714286,90.26,NA
"689",24,"Apogonidae 3",0,97.4,75,17.85714286,90.26,NA
"690",24,"Lutjanus argentimaculatus",0,97.4,75,17.85714286,90.26,NA
"691",24,"Caranx sexfasciatus",0,97.4,75,17.85714286,90.26,NA
"692",24,"Sphaeramia orbicularis",0,97.4,75,17.85714286,90.26,NA
"693",24,"Chanos chanos",0,97.4,75,17.85714286,90.26,NA
"694",24,"Plectorhinchus gibbosus",0,97.4,75,17.85714286,90.26,NA
"695",24,"Lutjanus fulviflamma",0,97.4,75,17.85714286,90.26,NA
"696",24,"Tetradontidae",0,97.4,75,17.85714286,90.26,NA
"697",25,"Butis butis",0,92.98,80,26.57142857,59.29,NA
"698",25,"Halicampus grayii",0,92.98,80,26.57142857,59.29,NA
"699",25,"Apogon amboinensis",0,92.98,80,26.57142857,59.29,NA
"700",25,"Gobidae",0,92.98,80,26.57142857,59.29,NA
"701",25,"Apogon hyalosoma",0,92.98,80,26.57142857,59.29,NA
"702",25,"Eleotris fusca",0,92.98,80,26.57142857,59.29,NA
"703",25,"Zenarchopterus dispar",0,92.98,80,26.57142857,59.29,NA
"704",25,"Acentrogobius caninus",0,92.98,80,26.57142857,59.29,NA
"705",25,"Glosogobius",0,92.98,80,26.57142857,59.29,NA
"706",25,"Horaichthyidae",0,92.98,80,26.57142857,59.29,NA
"707",25,"Siganus lineatus",0,92.98,80,26.57142857,59.29,NA
"708",25,"Acentrogobius sp",0,92.98,80,26.57142857,59.29,NA
"709",25,"Arothron hispidus",0,92.98,80,26.57142857,59.29,NA
"710",25,"Siganus vermiculatus",0,92.98,80,26.57142857,59.29,NA
"711",25,"Bostrychus sinensis",0,92.98,80,26.57142857,59.29,NA
"712",25,"Toxotes jaculatrix",0,92.98,80,26.57142857,59.29,NA
"713",25,"Strongylura leiura",0,92.98,80,26.57142857,59.29,NA
"714",25,"Liza macrolepsis",0,92.98,80,26.57142857,59.29,NA
"715",25,"Scatophagus argus",0,92.98,80,26.57142857,59.29,NA
"716",25,"Gerres limbatus",0,92.98,80,26.57142857,59.29,NA
"717",25,"Orange fish",0,92.98,80,26.57142857,59.29,NA
"718",25,"Apogonidae 3",0,92.98,80,26.57142857,59.29,NA
"719",25,"Lutjanus argentimaculatus",0,92.98,80,26.57142857,59.29,NA
"720",25,"Caranx sexfasciatus",0,92.98,80,26.57142857,59.29,NA
"721",25,"Sphaeramia orbicularis",0,92.98,80,26.57142857,59.29,NA
"722",25,"Chanos chanos",0,92.98,80,26.57142857,59.29,NA
"723",25,"Plectorhinchus gibbosus",0,92.98,80,26.57142857,59.29,NA
"724",25,"Lutjanus fulviflamma",0,92.98,80,26.57142857,59.29,NA
"725",25,"Tetradontidae",0,92.98,80,26.57142857,59.29,NA
"726",26,"Butis butis",0,40.72,30.7,7.571428571,189.36,NA
"727",26,"Halicampus grayii",0,40.72,30.7,7.571428571,189.36,NA
"728",26,"Apogon amboinensis",0,40.72,30.7,7.571428571,189.36,NA
"729",26,"Gobidae",0,40.72,30.7,7.571428571,189.36,NA
"730",26,"Apogon hyalosoma",0,40.72,30.7,7.571428571,189.36,NA
"731",26,"Eleotris fusca",0,40.72,30.7,7.571428571,189.36,NA
"732",26,"Zenarchopterus dispar",0,40.72,30.7,7.571428571,189.36,NA
"733",26,"Acentrogobius caninus",0,40.72,30.7,7.571428571,189.36,NA
"734",26,"Glosogobius",0,40.72,30.7,7.571428571,189.36,NA
"735",26,"Horaichthyidae",0,40.72,30.7,7.571428571,189.36,NA
"736",26,"Siganus lineatus",0,40.72,30.7,7.571428571,189.36,NA
"737",26,"Acentrogobius sp",0,40.72,30.7,7.571428571,189.36,NA
"738",26,"Arothron hispidus",0,40.72,30.7,7.571428571,189.36,NA
"739",26,"Siganus vermiculatus",0,40.72,30.7,7.571428571,189.36,NA
"740",26,"Bostrychus sinensis",0,40.72,30.7,7.571428571,189.36,NA
"741",26,"Toxotes jaculatrix",0,40.72,30.7,7.571428571,189.36,NA
"742",26,"Strongylura leiura",0,40.72,30.7,7.571428571,189.36,NA
