"","Grid.No","Plot.No","Family","Species","Size","Max.Length","Type","Creek","Canopy","Depth","Density","Mouth","Salinity","Crab","Spread","CM","Class","count"
"769",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"770",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"771",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"772",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"773",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"774",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"775",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"776",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"777",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"778",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"779",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"780",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"781",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"782",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"783",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"784",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"785",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"786",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"787",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"788",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"789",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"790",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"791",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"792",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"793",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"794",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"795",17,1,"Apogonidae","Apogonidae 3",2,0,"E",57.89,89.17,90.2,26,55.78,45.08,2,0.117501941,108.86,2,1
"796",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"797",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"798",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"799",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"800",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"801",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"802",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"803",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"804",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"805",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"806",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"807",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"808",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"809",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"810",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"811",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"812",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"813",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"814",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"815",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"816",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"817",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"818",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"819",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"820",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"821",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"822",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"823",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"824",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"825",17,2,"Horaichthyidae","Horaichthyidae",2,3,"E",64.75,67.3,70,25.42857143,80.23,45.08,4,0.193799869,135.3,2,1
"826",17,3,"Horaichthyidae","Horaichthyidae",2,3,"E",72.97,45.81,60.8,43.42857143,103,45.08,3,0.116548301,132.87,2,1
"827",17,3,"Horaichthyidae","Horaichthyidae",2,3,"E",72.97,45.81,60.8,43.42857143,103,45.08,3,0.116548301,132.87,2,1
"828",17,3,"Horaichthyidae","Horaichthyidae",2,3,"E",72.97,45.81,60.8,43.42857143,103,45.08,3,0.116548301,132.87,2,1
"829",17,3,"Horaichthyidae","Horaichthyidae",2,3,"E",72.97,45.81,60.8,43.42857143,103,45.08,3,0.116548301,132.87,2,1
"830",17,3,"Horaichthyidae","Horaichthyidae",2,3,"E",72.97,45.81,60.8,43.42857143,103,45.08,3,0.116548301,132.87,2,1
"831",17,3,"Horaichthyidae","Horaichthyidae",2,3,"E",72.97,45.81,60.8,43.42857143,103,45.08,3,0.116548301,132.87,2,1
"832",17,3,"Horaichthyidae","Horaichthyidae",2,3,"E",72.97,45.81,60.8,43.42857143,103,45.08,3,0.116548301,132.87,2,1
"833",17,3,"Eleotrididae","Butis butis",12.4,15,"E",72.97,45.81,60.8,43.42857143,103,45.08,3,0.116548301,132.87,14,1
"834",17,4,NA,NA,0,0,NA,42.06,12.12,60.4,12.85714286,89.38,45.08,2,0.713451011,134.68,0,1
"835",17,5,"Lutjanidae","Lutjanus argentimaculatus",19.8,150,"R",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,20,1
"836",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"837",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"838",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"839",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"840",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"841",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"842",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"843",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"844",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"845",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"846",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"847",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"848",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"849",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"850",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"851",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"852",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"853",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"854",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"855",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"856",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"857",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"858",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"859",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"860",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"861",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"862",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"863",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"864",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"865",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"866",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"867",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"868",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"869",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"870",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"871",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"872",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"873",17,5,"Apogonidae","Apogonidae 3",2,0,"E",43.09,56.02,70.8,34.71428571,79.94,45.08,0,0.090659597,286.45,2,1
"874",18,1,"Horaichthyidae","Horaichthyidae",2,3,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"875",18,1,"Horaichthyidae","Horaichthyidae",2,3,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"876",18,1,"Horaichthyidae","Horaichthyidae",2,3,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"877",18,1,"Horaichthyidae","Horaichthyidae",2,3,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"878",18,1,"Horaichthyidae","Horaichthyidae",2,3,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"879",18,1,"Horaichthyidae","Horaichthyidae",2,3,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"880",18,1,"Horaichthyidae","Horaichthyidae",2,3,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"881",18,1,"Horaichthyidae","Horaichthyidae",2,3,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"882",18,1,"Horaichthyidae","Horaichthyidae",2,3,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"883",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"884",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"885",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"886",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"887",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"888",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"889",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"890",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"891",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"892",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"893",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"894",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"895",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"896",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"897",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"898",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"899",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"900",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"901",18,1,"Apogonidae","Apogonidae 3",1.5,0,"E",184.76,100,30.2,53.57142857,395.27,30.8,0,0.339585804,509.71,2,1
"902",18,2,"Hemiramphidae","Zenarchopterus dispar",6.8,19,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,8,1
"903",18,2,"Hemiramphidae","Zenarchopterus dispar",8.5,19,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,10,1
"904",18,2,"Apogonidae","Apogonidae 3",1.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"905",18,2,"Apogonidae","Apogonidae 3",1.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"906",18,2,"Apogonidae","Apogonidae 3",1.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"907",18,2,"Apogonidae","Apogonidae 3",1.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"908",18,2,"Apogonidae","Apogonidae 3",1.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"909",18,2,"Apogonidae","Apogonidae 3",1.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"910",18,2,"Apogonidae","Apogonidae 3",1.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"911",18,2,"Apogonidae","Apogonidae 3",1.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"912",18,2,"Apogonidae","Apogonidae 3",1.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"913",18,2,"Apogonidae","Apogonidae 3",1.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"914",18,2,"Apogonidae","Apogonidae 3",1.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"915",18,2,"Apogonidae","Apogonidae 3",2,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"916",18,2,"Apogonidae","Apogonidae 3",2,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"917",18,2,"Apogonidae","Apogonidae 3",2,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"918",18,2,"Apogonidae","Apogonidae 3",2,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"919",18,2,"Apogonidae","Apogonidae 3",2,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"920",18,2,"Apogonidae","Apogonidae 3",2,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"921",18,2,"Apogonidae","Apogonidae 3",2,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"922",18,2,"Apogonidae","Apogonidae 3",2,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"923",18,2,"Apogonidae","Apogonidae 3",2,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,2,1
"924",18,2,"Apogonidae","Apogonidae 3",2.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,4,1
"925",18,2,"Apogonidae","Apogonidae 3",2.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,4,1
"926",18,2,"Apogonidae","Apogonidae 3",2.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,4,1
"927",18,2,"Apogonidae","Apogonidae 3",2.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,4,1
"928",18,2,"Apogonidae","Apogonidae 3",2.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,4,1
"929",18,2,"Apogonidae","Apogonidae 3",2.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,4,1
"930",18,2,"Apogonidae","Apogonidae 3",2.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,4,1
"931",18,2,"Apogonidae","Apogonidae 3",2.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,4,1
"932",18,2,"Apogonidae","Apogonidae 3",2.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,4,1
"933",18,2,"Apogonidae","Apogonidae 3",2.5,0,"E",173.08,97.4,33,20.57142857,376.67,30.8,10,0.381586533,505.54,4,1
"934",18,3,"Apogonidae","Apogonidae 3",2,0,"E",173.76,98.96,23.3,34.85714286,366.11,30.8,47,0.276874521,486.33,2,1
"935",18,3,"Apogonidae","Apogonidae 3",2,0,"E",173.76,98.96,23.3,34.85714286,366.11,30.8,47,0.276874521,486.33,2,1
"936",18,3,"Apogonidae","Apogonidae 3",2,0,"E",173.76,98.96,23.3,34.85714286,366.11,30.8,47,0.276874521,486.33,2,1
"937",18,3,"Apogonidae","Apogonidae 3",2,0,"E",173.76,98.96,23.3,34.85714286,366.11,30.8,47,0.276874521,486.33,2,1
"938",18,3,"Apogonidae","Apogonidae 3",2,0,"E",173.76,98.96,23.3,34.85714286,366.11,30.8,47,0.276874521,486.33,2,1
"939",18,3,"Apogonidae","Apogonidae 3",2,0,"E",173.76,98.96,23.3,34.85714286,366.11,30.8,47,0.276874521,486.33,2,1
"940",18,3,"Apogonidae","Apogonidae 3",2,0,"E",173.76,98.96,23.3,34.85714286,366.11,30.8,47,0.276874521,486.33,2,1
"941",18,3,"Apogonidae","Apogonidae 3",2,0,"E",173.76,98.96,23.3,34.85714286,366.11,30.8,47,0.276874521,486.33,2,1
"942",18,3,"Apogonidae","Apogonidae 3",2,0,"E",173.76,98.96,23.3,34.85714286,366.11,30.8,47,0.276874521,486.33,2,1
"943",18,3,"Apogonidae","Apogonidae 3",2,0,"E",173.76,98.96,23.3,34.85714286,366.11,30.8,47,0.276874521,486.33,2,1
"944",18,4,"Horaichthyidae","Horaichthyidae",2,3,"E",191.21,95.84,26.8,21.85714286,383.62,30.8,34,0.732230364,502.98,2,1
"945",18,4,"Horaichthyidae","Horaichthyidae",2,3,"E",191.21,95.84,26.8,21.85714286,383.62,30.8,34,0.732230364,502.98,2,1
"946",18,4,"Horaichthyidae","Horaichthyidae",2,3,"E",191.21,95.84,26.8,21.85714286,383.62,30.8,34,0.732230364,502.98,2,1
"947",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"948",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"949",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"950",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"951",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"952",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"953",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"954",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"955",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"956",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"957",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"958",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"959",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"960",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
